"Label","Has4Legs","CoatColor","HairLength","TailLength","EnjoysPlay","StairsOutWindow","HoursSpentNapping","RespondsToCommands","EasilyFrightened","Age", "Noise1", "Noise2", "Noise3", "Noise4", "Noise5"
cat,1,Spotted,1,7,0,1,3,0,0,20,0.357454214245081,0.837895879521966,0.409575052093714,0.455371169140562,0.830726883606985
dog,1,Spotted,0,10,1,1,2,1,1,20,0.667537214467302,0.140076118055731,0.976142605533823,0.977876468095928,0.0843063604552299
dog,1,Grey,1,2,1,1,3,1,1,3,0.640868050977588,0.00327058858238161,0.813393127173185,0.890923142665997,0.55847449414432
dog,1,Brown,0,10,0,0,2,1,1,17,0.751476781675592,0.86656059557572,0.916323056910187,0.387508917367086,0.332309748511761
dog,1,Brown,1,2,1,1,2,1,1,10,0.964249533601105,0.482024065917358,0.0888747808057815,0.261967723025009,0.116482960991561
cat,1,Black,1,4,1,1,10,1,1,10,0.639975215541199,0.364700364181772,0.572287236573175,0.284721107920632,0.771076789824292
dog,1,Spotted,0,1,1,1,2,1,1,1,0.667458481620997,0.112589202588424,0.916259227320552,0.38626155979,0.725912478053942
dog,1,Brown,1,1,1,1,2,1,1,19,0.770005141850561,0.883299408480525,0.672695219982415,0.00640458380803466,0.48495674226433
cat,1,White,1,7,1,1,5,0,1,2,0.914996798615903,0.866894826525822,0.0172223602421582,0.0932421877514571,0.968368522124365
cat,1,White,1,7,0,0,3,0,0,5,0.658988358685747,0.994360592216253,0.556126657640561,0.828645251691341,0.990498978644609
cat,1,White,1,4,0,1,3,1,1,5,0.639644691254944,0.817845000186935,0.46505994303152,0.381887485506013,0.385125179542229
dog,1,Spotted,0,10,1,1,2,1,0,10,0.394865178037435,0.68978879833594,0.678256043232977,0.149175069760531,0.72072499548085
cat,1,White,1,6,1,1,10,0,1,16,0.0767144525889307,0.737167809391394,0.215010900516063,0.477346763946116,0.669790759216994
dog,1,Grey,1,5,1,1,2,1,1,11,0.788204921176657,0.904834287008271,0.533379110740498,0.145205832319334,0.278239064617082
dog,1,Brown,0,2,1,1,2,1,1,1,0.28227056725882,0.490846607368439,0.524865014012903,0.0488958982750773,0.884878016076982
dog,1,Brown,1,3,1,1,2,1,1,1,0.0507818071637303,0.312601677374914,0.841076782206073,0.373036540113389,0.74362467834726
dog,1,Spotted,1,1,0,0,2,1,1,16,0.131039730273187,0.847910623531789,0.391999835846946,0.163631579838693,0.222916820319369
dog,1,Brown,1,3,1,1,2,1,1,16,0.495932611869648,0.653376132948324,0.512076891027391,0.505200698506087,0.163667295360938
cat,1,Grey,1,6,0,1,3,1,1,19,0.096503688255325,0.785285664722323,0.0346108954399824,0.920654492452741,0.297205584589392
cat,1,White,1,8,0,1,5,1,1,15,0.34183252020739,0.990124691510573,0.0369734517298639,0.770279380260035,0.56996023026295
dog,1,White,1,4,1,1,2,1,1,13,0.983612777432427,0.681180245243013,0.962589409900829,0.767414745409042,0.799210003111511
dog,1,White,1,5,1,1,2,1,0,4,0.779615498846397,0.713755429023877,0.256489595863968,0.235159835079685,0.955202008131891
dog,1,Brown,0,5,1,0,2,1,1,16,0.128407818265259,0.752720215125009,0.0598964639939368,0.235584459034726,0.015039817430079
dog,1,Brown,0,1,1,1,2,1,1,4,0.772522174054757,0.288141138618812,0.785742850741372,0.778859354322776,0.91440266254358
dog,1,Brown,0,4,1,1,2,1,1,20,0.985188906779513,0.987165823346004,0.220980717102066,0.167051683878526,0.827598348492756
dog,1,White,1,5,1,1,2,0,1,8,0.409592641284689,0.59327904949896,0.349497077753767,0.895035322755575,0.736058857291937
dog,1,White,1,10,1,1,3,1,1,16,0.615375141380355,0.543351711705327,0.84730445756577,0.397114957217127,0.0253763378132135
cat,1,Spotted,1,7,0,1,3,0,1,2,0.75354015827179,0.25139102875255,0.385775607079268,0.122895554173738,0.463556238217279
cat,1,Grey,1,8,0,1,5,0,1,1,0.0573659248184413,0.0998150997329503,0.0994517432991415,0.735093967523426,0.0173787358216941
dog,1,Brown,1,3,1,1,2,1,0,20,0.648584401700646,0.176220213063061,0.199762846110389,0.176875676261261,0.575723852030933
cat,1,Spotted,1,8,1,1,8,0,0,5,0.301854863064364,0.355428502894938,0.850327975349501,0.811950528761372,0.43678908306174
dog,1,Grey,1,2,1,0,2,1,0,5,0.743267036275938,0.133331737713888,0.988602644065395,0.421430005226284,0.679608917562291
dog,1,Brown,1,1,1,1,2,1,1,8,0.613267333479598,0.164370764512569,0.510673382086679,0.719367498764768,0.945574292447418
cat,1,White,1,7,1,0,5,1,1,10,0.910757686477154,0.759283442050219,0.90462426492013,0.816503282170743,0.344718020409346
dog,1,Grey,0,4,1,1,2,1,1,8,0.698511709924787,0.584257301874459,0.760802837554365,0.537086242577061,0.255123055074364
cat,1,Grey,1,6,1,1,5,0,1,17,0.483713761670515,0.586724288295954,0.886682908516377,0.0045396713539958,0.353367869975045
cat,1,Grey,1,6,1,0,5,0,1,5,0.6017746780999,0.480025110533461,0.309370065107942,0.286053641699255,0.218031488824636
cat,1,Grey,1,7,1,1,3,0,0,4,0.0835067951120436,0.110545184230432,0.143444933462888,0.262561490293592,0.612617903854698
dog,1,Spotted,0,1,1,1,2,1,1,18,0.606018518330529,0.101221817778423,0.406982803018764,0.583139884518459,0.881439647404477
dog,1,White,1,3,1,1,2,1,1,8,0.437104389537126,0.114264762727544,0.335513164754957,0.483302913838997,0.359231208451092
cat,1,Grey,1,6,1,1,8,0,1,3,0.0396876626182348,0.535246847663075,0.81684884452261,0.887586737517267,0.819839518982917
dog,1,Grey,1,3,1,1,8,1,1,4,0.866186974802986,0.577868812251836,0.683481903513893,0.154484568163753,0.996681999182329
cat,1,Spotted,1,7,1,1,8,0,1,11,0.7445611609146,0.82663282379508,0.157015501288697,0.186923934612423,0.132720036664978
cat,1,Grey,1,5,1,1,5,0,1,16,0.0930979570839554,0.153141448972747,0.787966524949297,0.649356361478567,0.188983086496592
cat,1,Black,1,6,1,1,5,0,1,3,0.779529790626839,0.307008006609976,0.385884944116697,0.536820771871135,0.171531731495634
dog,1,Grey,1,5,1,0,2,1,0,10,0.484493207884952,0.354127234080806,0.873639286030084,0.879167187027633,0.719422817463055
dog,1,Grey,0,3,1,1,2,1,0,19,0.946843877434731,0.106345009524375,0.255142459878698,0.428148907376453,0.785025693010539
cat,1,Spotted,1,6,1,1,5,0,1,18,0.84753500460647,0.111224127467722,0.790720354998484,0.521129554836079,0.422675129957497
cat,1,Black,1,3,1,1,2,0,0,3,0.200925776967779,0.378515310119838,0.238962163915858,0.375714050838724,0.461335608037189
dog,1,Brown,1,3,1,1,2,1,1,5,0.481645352439955,0.239499551476911,0.557500036433339,0.250218272209167,0.852687612874433
cat,1,Black,1,5,1,1,5,0,0,3,0.980531581910327,0.926771282218397,0.82294102711603,0.580524559365585,0.808701032306999
dog,1,Spotted,1,1,1,0,2,1,1,6,0.487648376496509,0.380400286288932,0.574524814961478,0.0734315263107419,0.953624258749187
dog,1,Grey,0,4,1,1,2,1,1,17,0.210491759935394,0.370767222251743,0.632760430220515,0.455051363678649,0.0994760170578957
dog,1,White,0,3,1,1,2,1,0,18,0.00704812211915851,0.291570250177756,0.258050466654822,0.95387812401168,0.125972251640633
dog,1,Black,1,3,0,1,2,1,0,19,0.19380267127417,0.19916208833456,0.82717095897533,0.320866706781089,0.797717769397423
dog,1,Spotted,0,1,0,1,2,0,1,16,0.82480558892712,0.873917526565492,0.547907004132867,0.0744022475555539,0.248481076676399
dog,1,Black,1,2,1,0,2,1,0,13,0.549537230283022,0.120389621239156,0.245732416631654,0.418568376451731,0.420921898912638
dog,1,Grey,0,2,1,0,2,1,1,16,0.395484414184466,0.586690196068957,0.769737600814551,0.885142070241272,0.716673823539168
dog,1,Spotted,1,1,1,1,2,1,1,8,0.848697031382471,0.262378898682073,0.628880517091602,0.0753088293131441,0.984894459601492
dog,1,Grey,0,1,1,1,2,1,1,18,0.00911413202993572,0.0339950202032924,0.902858979534358,0.356725348159671,0.769104046281427
dog,1,Brown,1,1,1,1,2,1,1,20,0.714054276701063,0.320433207554743,0.343819946981966,0.503037288319319,0.490503601031378
cat,1,Black,1,7,1,1,3,0,1,17,0.663931113900617,0.0192820793017745,0.150078432634473,0.656332411104813,0.924267010763288
dog,1,Spotted,0,3,1,1,2,1,1,19,0.341468184255064,0.625853265170008,0.426688367268071,0.80034254770726,0.287062211893499
dog,1,Spotted,0,5,1,1,2,1,0,18,0.756221533520147,0.796868829289451,0.229627119842917,0.122950082179159,0.352005016291514
dog,1,Brown,1,10,1,1,2,1,1,7,0.413518391083926,0.152181338984519,0.270535332383588,0.0706068880390376,0.632009190274402
dog,1,White,0,3,0,1,2,1,1,15,0.735535625135526,0.831016232026741,0.798333868850023,0.819074091967195,0.190603963565081
dog,1,White,1,2,1,0,2,1,1,19,0.713094746228307,0.570220593363047,0.51109535782598,0.333919695578516,0.640049780486152
cat,1,White,1,9,1,1,10,0,0,3,0.174643376609311,0.561578694265336,0.404157343320549,0.0778672259766608,0.591610196977854
cat,1,White,1,3,1,1,5,1,1,20,0.622336209286004,0.843585195252672,0.90547751984559,0.415116157382727,0.362705917563289
dog,1,Brown,0,1,0,1,2,1,1,2,0.274226840119809,0.985166135476902,0.217580915894359,0.803644050844014,0.727292515337467
dog,1,Brown,1,3,1,0,2,1,1,5,0.162941803922877,0.127034354256466,0.521177128423005,0.258491647196934,0.0165668081026524
dog,1,Grey,0,3,1,1,2,1,1,10,0.997680549509823,0.84986748918891,0.019509645877406,0.586716496152803,0.552071846090257
dog,1,Brown,0,3,1,1,2,1,1,17,0.440409678732976,0.379925097804517,0.203670720336959,0.395107502117753,0.733066086657345
cat,1,Grey,1,10,1,1,5,0,1,9,0.713171376381069,0.0447551067918539,0.516357551794499,0.174432209925726,0.388911879155785
dog,1,Grey,0,3,1,1,2,1,1,6,0.699159427313134,0.959022846538574,0.0198640013113618,0.142186077777296,0.479051709640771
dog,1,Spotted,0,5,1,1,2,1,1,20,0.771757213398814,0.332688666880131,0.664301942102611,0.0592110699508339,0.260462425416335
cat,1,Black,1,6,1,1,5,0,1,17,0.973241368541494,0.559992006514221,0.560531533556059,0.147203361848369,0.0530006985645741
cat,1,Black,1,3,1,1,3,0,1,20,0.492094160756096,0.575076662469655,0.438414654228836,0.123283425811678,0.051168056204915
dog,1,White,1,3,1,1,2,1,1,11,0.242967070778832,0.587392260553315,0.213864275952801,0.298039770685136,0.581620878074318
dog,1,Spotted,0,8,1,1,2,1,1,20,0.00843723746947944,0.955722418846563,0.785460828337818,0.169665549183264,0.48474246961996
dog,1,Brown,0,2,1,1,2,0,1,17,0.457123727770522,0.81363050499931,0.826869325945154,0.369718919508159,0.884033006383106
cat,1,Spotted,1,7,1,1,5,0,1,20,0.549104761099443,0.683762891450897,0.519218989182264,0.294348370283842,0.679299099836498
dog,1,Brown,1,5,1,1,5,0,1,10,0.0739583112299442,0.890621806960553,0.572594380239025,0.556129263248295,0.0550013366155326
dog,1,Grey,1,3,1,1,2,1,1,1,0.0699377662967891,0.96915574814193,0.175666400464252,0.628016707953066,0.31044740229845
dog,1,Brown,1,6,1,1,2,1,1,16,0.710509841097519,0.462801270652562,0.6735369481612,0.543035142123699,0.748952731955796
dog,1,Spotted,0,1,1,1,2,0,0,4,0.505315501010045,0.933103151619434,0.524063808377832,0.649297154508531,0.756423465441912
dog,1,White,0,5,0,1,2,1,1,19,0.892125396057963,0.915283191017807,0.681898857234046,0.503076459281147,0.670851116999984
cat,1,Grey,1,7,1,1,5,0,1,4,0.709967315895483,0.744368529180065,0.24495398090221,0.620648711221293,0.375510721234605
dog,1,Brown,0,6,1,1,2,1,1,16,0.684950908645988,0.738815351156518,0.37155503872782,0.300577176501974,0.691824198933318
dog,1,Grey,1,4,1,1,2,1,1,19,0.452142538502812,0.514733635121956,0.823997373459861,0.768640404334292,0.82676826021634
dog,1,White,1,2,1,1,5,1,1,16,0.214789843652397,0.786454618908465,0.27732773963362,0.887557676061988,0.300869667902589
dog,1,Grey,1,1,1,1,2,1,1,1,0.906975192017853,0.969029217027128,0.965005594771355,0.819960478460416,0.934582272544503
dog,1,Grey,0,1,1,1,2,1,1,16,0.845798043999821,0.772765326779336,0.149179069558159,0.705323230940849,0.681067728204653
dog,1,Brown,0,10,1,1,2,0,1,5,0.30465016909875,0.60654933960177,0.143007305683568,0.980876241112128,0.349707543849945
dog,1,White,1,8,1,1,2,1,1,10,0.756354166194797,0.0484585962258279,0.10875928029418,0.0255020270124078,0.518763494445011
dog,1,Grey,1,3,1,1,2,1,1,20,0.76605204702355,0.50265042996034,0.972909997450188,0.303857722086832,0.97837047977373
cat,1,White,1,10,1,1,3,1,1,16,0.0561982956714928,0.431929362006485,0.557860661530867,0.188471672125161,0.237049035960808
dog,1,Brown,1,5,1,1,2,1,1,17,0.307078087236732,0.227345361141488,0.608656838070601,0.880443945061415,0.688344303285703
dog,1,Grey,0,10,1,0,2,1,1,15,0.0643437607213855,0.796199043979868,0.311914729652926,0.850711917504668,0.926096275215968
cat,1,Spotted,1,8,0,1,3,0,1,19,0.401580368401483,0.187648526392877,0.330252808751538,0.516803330741823,0.105281022842973
cat,1,Black,1,6,0,1,5,0,1,7,0.321020866977051,0.380110521335155,0.273425186052918,0.240411690901965,0.838287285063416
dog,1,Brown,0,1,1,0,2,0,1,17,0.200049484148622,0.164718958782032,0.226635664235801,0.44439255958423,0.0778674203902483
dog,1,Brown,1,1,1,1,2,1,1,19,0.551452547078952,0.912813442759216,0.661564728012308,0.183109673438594,0.629895969061181
cat,1,White,1,6,1,1,3,0,1,1,0.116048810072243,0.710876775672659,0.707485334249213,0.354483455652371,0.952506319386885
cat,1,Black,1,5,1,1,10,0,1,4,0.0071618752554059,0.665039919316769,0.148909877985716,0.819569257088006,0.590545360464603
dog,1,Grey,1,1,1,1,2,0,1,2,0.690140750259161,0.166716902051121,0.901211061049253,0.558373998617753,0.0952274515293539
cat,1,Black,1,7,1,1,10,0,1,1,0.341462007723749,0.72821730771102,0.303380987374112,0.453295722138137,0.0966416320297867
dog,1,Brown,1,5,1,1,2,1,1,5,0.0233320810366422,0.332489299122244,0.587166106095538,0.274414286250249,0.469101639930159
dog,1,Grey,1,5,1,1,2,1,0,19,0.560690556885675,0.347712149843574,0.632939624134451,0.970195623114705,0.980805319501087
dog,1,Grey,1,3,1,0,2,1,0,7,0.24330938141793,0.815171184716746,0.416873354231939,0.117227845359594,0.354270655661821
dog,1,Brown,0,3,1,1,2,1,1,16,0.372007184894755,0.234334161737934,0.600232918048277,0.788807910401374,0.731599681079388
cat,1,Spotted,1,6,1,1,5,0,1,6,0.601772092049941,0.923840557225049,0.197370594600216,0.332564926007763,0.363895846763626
dog,1,Grey,0,1,1,1,5,1,1,17,0.120185871608555,0.0896054322365671,0.555329312803224,0.459876436972991,0.172296898905188
dog,1,Brown,0,1,1,1,2,0,1,9,0.358136865543202,0.00726125226356089,0.353644339600578,0.469635827932507,0.699251165147871
dog,1,Brown,0,2,1,0,2,1,1,1,0.840605424484238,0.146416725125164,0.870607122778893,0.957379490602762,0.606212942162529
dog,1,Brown,1,1,1,1,2,1,1,5,0.899296339135617,0.757599624572322,0.282470257952809,0.0523144972976297,0.0540008107200265
dog,1,Brown,1,5,1,1,2,1,0,10,0.328523437026888,0.284048689296469,0.824188841506839,0.111287229927257,0.457214710302651
dog,1,Spotted,0,1,1,0,2,1,1,12,0.447538796812296,0.481354652438313,0.160092736128718,0.0458826255053282,0.87492638011463
cat,1,Grey,1,5,1,1,5,0,1,17,0.35916187055409,0.918858680175617,0.309708634391427,0.81699932529591,0.162307581631467
cat,1,Spotted,1,7,0,1,10,0,1,8,0.670736791100353,0.84421500377357,0.0598840336315334,0.50772238872014,0.0475425417535007
dog,1,White,0,2,1,1,2,1,0,19,0.00747685949318111,0.965517604025081,0.950594861293212,0.474623196525499,0.702569126151502
cat,1,Spotted,1,7,0,1,3,0,1,19,0.939891796093434,0.459042220376432,0.53620998817496,0.574412949150428,0.367885479237884
dog,1,Spotted,0,1,1,1,2,1,1,17,0.512669494608417,0.914650157326832,0.929717195220292,0.74115589261055,0.982485471758991
cat,1,Black,1,6,1,1,3,0,1,19,0.392091459129006,0.821523791877553,0.125469485297799,0.262256509624422,0.706079174298793
dog,1,Grey,1,6,1,0,2,1,1,5,0.124336030799896,0.753114389255643,0.274284389801323,0.665410776622593,0.982150956988335
dog,1,Grey,0,10,1,0,2,1,1,1,0.961686494294554,0.872158364858478,0.224719121819362,0.681188235757872,0.0463052024133503
dog,1,Spotted,1,5,1,1,2,1,1,8,0.952884951606393,0.461050862446427,0.468086718581617,0.688750032801181,0.236864271806553
dog,1,Brown,1,10,1,1,2,1,1,1,0.432750959414989,0.728168008383363,0.123545784736052,0.57631711079739,0.092833147617057
dog,0,Brown,1,2,1,1,2,1,1,1,0.524837959790602,0.248593257274479,0.723568006418645,0.395819525932893,0.756289538461715
dog,1,Grey,0,3,1,1,2,1,0,12,0.147346806712449,0.255498747574165,0.218523839721456,0.743408764014021,0.132086174329743
cat,1,White,1,5,0,1,8,0,1,8,0.347469586180523,0.902343172812834,0.344110421603546,0.593734726542607,0.00961461290717125
cat,1,Black,1,8,1,1,3,0,1,1,0.871703405631706,0.652359996223822,0.907124144025147,0.666808909736574,0.599822231568396
dog,1,Spotted,0,1,1,1,2,1,1,20,0.510178585536778,0.642806845484301,0.622775958152488,0.426079915137962,0.568749688798562
dog,1,Grey,1,10,1,1,2,1,1,19,0.602344700833783,0.946318170521408,0.82769330474548,0.213607973884791,0.315760001307353
cat,1,Grey,1,4,1,1,5,0,0,12,0.555480965413153,0.375468260142952,0.301927602151409,0.330032542115077,0.828588471282274
cat,1,Grey,1,6,0,1,5,0,1,7,0.594596302369609,0.326262043090537,0.826643869047984,0.976166675798595,0.359520889818668
dog,1,Brown,0,2,1,1,2,0,0,17,0.652690280461684,0.387957992963493,0.66738237417303,0.361660062568262,0.767767395591363
cat,1,Black,1,7,0,0,5,0,1,18,0.120781862875447,0.883350937627256,0.21414928836748,0.717019506264478,0.134814054472372
dog,1,Spotted,1,2,1,1,2,1,1,17,0.18326624436304,0.793028605170548,0.733497082954273,0.657745528966188,0.834451868897304
cat,1,White,1,6,0,1,5,0,1,4,0.171487600542605,0.917258882429451,0.876663671573624,0.375428339699283,0.421207061503083
dog,1,Brown,1,1,1,1,2,1,0,4,0.140499815810472,0.69905567378737,0.126181429484859,0.973695865832269,0.551398526877165
cat,1,Grey,1,5,0,1,5,1,1,11,0.492555944481865,0.848135618492961,0.560200216947123,0.238109969999641,0.0932782725431025
cat,1,White,1,7,1,1,3,1,1,5,0.163039343664423,0.925183060579002,0.571553575107828,0.0490053596440703,0.666818768251687
dog,1,White,0,3,1,1,2,1,0,5,0.337390623986721,0.22145892912522,0.469298542942852,0.64468057313934,0.560324567602947
dog,1,Grey,0,7,1,1,2,1,1,6,0.811590045923367,0.440502622863278,0.234657879220322,0.0310524641536176,0.708285606699064
dog,1,Brown,0,1,1,1,2,0,1,19,0.121842408785596,0.340562207624316,0.164063686039299,0.0579164742957801,0.299859250197187
cat,1,White,1,7,1,1,3,0,1,20,0.840981991728768,0.874186347704381,0.885458268225193,0.691181231522933,0.35754693322815
dog,1,Brown,1,1,1,1,2,1,1,16,0.763117421418428,0.780285403132439,0.453605812275782,0.0353272221982479,0.537607794860378
dog,1,Brown,0,7,0,1,2,1,1,1,0.90988791664131,0.0490062329918146,0.374689762014896,0.897250225069001,0.666670056059957
dog,1,Grey,0,1,1,1,2,1,1,2,0.468056619400159,0.594709068303928,0.80844054883346,0.265410993248224,0.162385624134913
cat,1,Grey,1,6,1,1,5,0,1,4,0.251385284587741,0.755300431046635,0.934226983459666,0.958411139901727,0.752173528075218
dog,1,Brown,1,2,1,1,2,1,1,10,0.149277865188196,0.442741179838777,0.193632739363238,0.270563000114635,0.722091573057696
dog,1,Brown,1,3,1,1,2,1,1,9,0.707590996287763,0.778952198801562,0.169507470680401,0.814461861271411,0.937884205719456
dog,1,Brown,0,2,1,1,2,1,1,19,0.538388071581721,0.0601796887349337,0.61714682681486,0.438847878016531,0.569826058344916
dog,1,Brown,1,5,0,1,5,1,1,5,0.458113035187125,0.00969177717342973,0.18579994677566,0.131534861866385,0.533687065122649
dog,1,White,0,1,1,0,2,1,1,19,0.836795499781147,0.996795625891536,0.637847096659243,0.137659249361604,0.83042990649119
dog,1,Brown,1,4,1,1,2,1,1,6,0.297056545270607,0.417319673346356,0.0279820067808032,0.440644002519548,0.394273716490716
dog,1,White,0,1,1,1,8,1,1,18,0.144143988844007,0.748638284159824,0.995513512985781,0.252385804895312,0.512271041516215
cat,1,White,1,8,1,1,10,1,1,10,0.7440056623891,0.692594680003822,0.847983878338709,0.104710812214762,0.945430867373943
cat,1,Grey,1,6,1,1,8,0,0,20,0.456542728934437,0.182440571021289,0.405886758118868,0.873536284314469,0.338759115664288
dog,1,Grey,1,8,1,1,2,1,1,2,0.435186994727701,0.869645765982568,0.908369550015777,0.999828939093277,0.384901006240398
dog,1,White,0,1,1,0,2,1,1,15,0.633653317578137,0.984823275357485,0.368095901561901,0.020807015709579,0.138791743898764
dog,1,White,1,4,1,1,2,1,0,6,0.359802367864177,0.977010090136901,0.372674483340234,0.442867101402953,0.753670069854707
dog,1,White,1,3,1,1,2,1,1,15,0.531588919693604,0.434437895892188,0.973360983654857,0.357539012795314,0.364436065079644
dog,1,Brown,1,10,1,0,2,1,1,1,0.684816375840455,0.726611867547035,0.45085263159126,0.684257520828396,0.25910760439001
dog,1,Spotted,1,3,1,0,2,1,1,1,0.207468068925664,0.981706049060449,0.932706501334906,0.86034427001141,0.801422637421638
cat,1,White,1,8,1,1,5,0,0,4,0.531123511958867,0.328497087582946,0.895942845148966,0.590594497974962,0.906779416371137
dog,1,Spotted,0,4,1,1,2,0,1,14,0.544819072121754,0.60231492202729,0.131690255831927,0.272956771077588,0.690827462589368
cat,1,White,1,7,0,1,8,1,1,13,0.0757478380110115,0.256470951950178,0.711447916226462,0.928611246868968,0.389466094784439
dog,1,Spotted,0,1,1,1,2,1,1,17,0.972619428532198,0.339527338044718,0.891244984697551,0.684267511591315,0.90501887910068
cat,1,White,1,5,1,1,5,0,0,12,0.583638869458809,0.25105695379898,0.28096379362978,0.191027092048898,0.105913111474365
dog,1,Grey,0,1,1,0,2,1,1,5,0.239504433935508,0.304438186809421,0.439926621504128,0.274949939223006,0.889709547860548
cat,1,Grey,1,7,1,1,5,0,1,6,0.631763733224943,0.900402604369447,0.146917405538261,0.0453687275294214,0.0189512325450778
dog,1,Grey,1,2,1,1,2,1,1,3,0.493007552577183,0.405329663073644,0.102508902782574,0.873338250443339,0.0873198728077114
cat,1,Spotted,1,5,1,1,5,0,1,19,0.935769945150241,0.399006264051422,0.810317548224702,0.700913860229775,0.043387514539063
cat,1,White,1,6,1,1,5,0,1,19,0.285952710779384,0.778850410366431,0.903324351878837,0.820696846581995,0.344723110785708
cat,1,White,1,4,1,1,3,0,1,8,0.480180061422288,0.384133938001469,0.723200068809092,0.162681317189708,0.254409973043948
dog,1,Grey,0,3,1,1,2,1,1,15,0.317493377020583,0.916935416869819,0.710078359814361,0.743179489858449,0.625742458039895
dog,1,Brown,1,2,1,0,2,1,1,16,0.450690503697842,0.338089994853362,0.940808490850031,0.0655232071876526,0.866563804447651
cat,1,Black,1,6,0,1,5,0,0,3,0.954826422501355,0.906111866002902,0.199424351332709,0.583874697331339,0.879242928232998
dog,1,Brown,0,5,1,1,2,0,1,10,0.0197950208093971,0.975865645799786,0.167189999017864,0.48264842107892,0.881815419066697
dog,1,Grey,0,9,0,1,2,1,1,18,0.288422064622864,0.693565668305382,0.458773842314258,0.0479531926102936,0.741380740189925
cat,1,White,1,7,1,1,10,1,0,18,0.141829692525789,0.971383248921484,0.0197543541435152,0.160332355182618,0.504676803480834
cat,1,White,1,8,0,1,8,0,1,20,0.956005106214434,0.0981788143981248,0.968242521164939,0.522705180337653,0.78826486854814
cat,1,Spotted,1,6,1,1,5,0,1,2,0.886109606130049,0.392789721256122,0.229856589110568,0.181487276218832,0.541992712765932
cat,1,Spotted,1,7,0,1,3,0,0,5,0.203467981191352,0.597028071293607,0.635064736474305,0.672963613877073,0.566397364949808
dog,1,Spotted,1,4,1,1,2,1,0,19,0.182061550207436,0.364822652889416,0.881053273333237,0.406102918088436,0.130413149716333
dog,1,White,1,1,1,1,2,1,1,20,0.178229234879836,0.735654235119,0.683954648673534,0.417916360544041,0.592036223039031
dog,1,Grey,0,2,1,1,2,1,1,18,0.193647293141112,0.616812008433044,0.0541906654834747,0.777065310394391,0.463023784803227
dog,1,Spotted,1,2,1,1,2,1,0,7,0.369982636999339,0.982779862591997,0.953707303851843,0.194986493559554,0.505063760094345
cat,1,White,1,6,0,1,5,0,1,17,0.533122252905741,0.13077226979658,0.260603985050693,0.372128390241414,0.626160444458947
dog,1,Brown,0,4,1,1,2,1,1,6,0.577461861073971,0.743846581783146,0.0125554616097361,0.472419639816508,0.683895370690152
dog,1,Brown,0,2,1,1,2,1,0,17,0.711908219149336,0.202480028849095,0.9152516273316,0.72842639987357,0.0337455093394965
cat,1,White,1,9,1,1,5,0,1,20,0.270997720770538,0.0728401269298047,0.145711857127026,0.346706638811156,0.133882969385013
dog,1,Spotted,1,2,1,0,2,1,0,19,0.537157410755754,0.531201483216137,0.655615682015195,0.375665685161948,0.673085190821439
cat,1,White,1,6,1,1,3,0,1,4,0.742572592105716,0.795347346691415,0.9418780435808,0.115752536570653,0.67397596524097
cat,1,Black,1,7,1,1,5,0,1,10,0.0503470103722066,0.307983927661553,0.931870513129979,0.0431578943971545,0.569875688757747
dog,1,Grey,0,8,1,1,2,1,1,7,0.991033135214821,0.537923194933683,0.80511677172035,0.119444007752463,0.611688524717465
dog,1,Spotted,1,2,1,0,2,1,1,3,0.229327207431197,0.437756910920143,0.913523953408003,0.0057767890393734,0.456043840618804
dog,1,Brown,1,5,1,0,2,1,0,19,0.386469316435978,0.583094277884811,0.767244216054678,0.771750043611974,0.318656242918223
cat,1,Black,1,4,1,1,5,0,1,8,0.142399984179065,0.674067728221416,0.353994480101392,0.665215728105977,0.696239688200876
cat,1,White,1,6,1,1,3,1,1,16,0.733143751043826,0.944483263418078,0.927482126746327,0.405215612379834,0.332590220030397
cat,1,White,1,8,1,0,10,0,0,18,0.0757345298770815,0.148595262784511,0.882709969999269,0.562885447638109,0.150168197927997
cat,1,Spotted,1,6,1,1,8,0,1,17,0.258489012252539,0.550861463649198,0.478286497993395,0.849574112100527,0.398286120034754
dog,1,Brown,0,2,1,1,2,1,0,20,0.573073111474514,0.327144614420831,0.420432454440743,0.930827236967161,0.426350766094401
cat,1,Black,1,6,1,1,5,0,1,2,0.519416067283601,0.0409623913001269,0.0277109276503325,0.0772483376786113,0.651700993534178
cat,1,White,1,7,1,1,5,0,0,5,0.211753224488348,0.485233249841258,0.811531412880868,0.581145164323971,0.257381468079984
dog,1,Brown,0,1,1,1,2,1,0,14,0.512892708182335,0.820726539008319,0.774512909352779,0.755229491507635,0.224657004931942
dog,1,Brown,0,5,1,0,2,1,0,18,0.364144458668306,0.550336329266429,0.838118930114433,0.20127887558192,0.726749210152775
dog,1,Spotted,1,2,1,1,2,1,1,16,0.655193420359865,0.154759326018393,0.653231998672709,0.331838201265782,0.564222135813907
cat,1,Grey,1,8,0,1,5,0,1,6,0.381233831401914,0.714735619258136,0.831545148976147,0.801324428059161,0.454117194283754
dog,1,Brown,1,3,1,1,2,1,0,5,0.141564258141443,0.596987540600821,0.0854623187333345,0.649140776833519,0.733638436999172
dog,1,Brown,0,1,1,1,2,1,1,17,0.69754272303544,0.769296323414892,0.789400720968843,0.0295732351951301,0.927894789725542
